loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0,koi_duration,koi_quarters
7189,6525209,K03479.02,FALSE POSITIVE,1.710294740,2454964.613,2.94600,11111111111111111000000000000000
7190,6368175,K03503.02,CONFIRMED,31.824530400,2454977.529,4.17000,11111111111111111000000000000000
7191,5471158,K03504.02,CANDIDATE,140.244087490,2455050.300,5.43000,
7192,10407086,K04568.02,CANDIDATE,48.040666360,2454995.911,1.62000,
7193,9947653,K04647.02,CANDIDATE,12.008552000,2454974.702,4.61300,11111111111111111000000000000000
7194,6527078,K04657.02,CANDIDATE,10.431484700,2454968.542,2.09000,11111111111111111000000000000000
7195,12416597,K04895.02,CANDIDATE,47.557135200,2454968.850,1.70800,
7196,2309587,K05982.01,FALSE POSITIVE,1.838514245,2454965.101,3.26010,11111111111111111000000000000000
7197,2445134,K05983.01,FALSE POSITIVE,8.412008943,2454972.649,5.41096,11111111111111111000000000000000
7198,3241344,K05984.01,FALSE POSITIVE,3.912679136,2454966.429,3.55600,11111111111111111000000000000000
7199,3347485,K05985.01,FALSE POSITIVE,7.544804312,2454970.120,8.26780,11111111111111111000000000000000
7200,2019477,K06093.02,CANDIDATE,27.249752100,2454964.884,11.60900,11111111111111111000000000000000
7201,2161623,K06094.01,FALSE POSITIVE,2.283466438,2454965.349,7.79990,00000000000001100000000000000000
7202,2707097,K06095.01,FALSE POSITIVE,0.692807507,2454964.881,1.49242,00000000000110000000000000000000
7203,2719873,K06096.01,FALSE POSITIVE,17.279290765,2454968.274,5.07591,11111111111111111000000000000000
7204,8158127,K01015.03,CANDIDATE,16.997289400,2454976.873,2.58500,10101010101010101000000000000000
7205,2852810,K06097.01,CANDIDATE,93.056543640,2455007.883,2.34000,
7206,2852810,K06097.02,CANDIDATE,88.433122000,2455045.680,2.39200,
7207,2852810,K06097.03,CANDIDATE,282.343150000,2455094.775,3.95600,
7208,8590780,K06183.01,FALSE POSITIVE,4.326946311,2454965.192,5.55905,11111111111111111000000000000000
7209,8613338,K06184.01,FALSE POSITIVE,527.290930000,2455042.218,14.30500,
7210,8646141,K06185.01,FALSE POSITIVE,168.858303000,2455070.579,12.96400,
7211,8653134,K06186.01,CONFIRMED,5.342641430,2454967.381,2.45300,11111111111111111000000000000000
7212,8702921,K06187.01,FALSE POSITIVE,19.384442450,2454970.215,20.58990,11111111111111111000000000000000
7213,8822421,K06188.01,CANDIDATE,1.645319649,2454965.131,1.63500,11111111111111111000000000000000
7214,8957954,K06189.01,FALSE POSITIVE,2.179924994,2454965.129,4.87581,11111111111111111000000000000000
7215,8984706,K06190.01,FALSE POSITIVE,10.135401047,2454965.324,5.68310,11111111111111111000000000000000
7216,4247807,K03748.02,FALSE POSITIVE,2.024879340,2454964.903,1.62100,
7217,4472818,K03878.02,CANDIDATE,15.357344500,2454965.602,1.63400,11111011101110111000000000000000
7218,8030339,K03954.02,CONFIRMED,5.716687870,2454969.323,1.97000,01010101010101010000000000000000
7219,8037145,K00520.04,CONFIRMED,51.165801900,2455005.309,4.63700,11111111111111111000000000000000
7220,5471059,K03956.02,FALSE POSITIVE,12.424955900,2454974.582,16.33200,11111111111111111000000000000000
7221,5471675,K04000.02,FALSE POSITIVE,12.427135000,2454974.416,12.81000,11111111111111111000000000000000
7222,8934103,K04009.02,CANDIDATE,77.792718000,2455023.148,6.08000,11111111111111111000000000000000
7223,9551430,K04030.02,CANDIDATE,163.514898470,2454977.853,3.08000,
7224,3530668,K05986.01,FALSE POSITIVE,1.946198513,2454965.314,4.03360,01111111111111111000000000000000
7225,3532985,K05987.01,CANDIDATE,5.288547653,2454968.807,3.26460,11111111111111111000000000000000
7226,10718726,K00600.02,CANDIDATE,294.055263000,2455254.853,14.32000,
7227,3831911,K05988.01,FALSE POSITIVE,30.483800600,2454982.813,2.60000,11111111111111111000000000000000
7228,3852258,K05989.01,FALSE POSITIVE,5.758436700,2454968.113,2.58700,11111111111111111000000000000000
7229,3858919,K05990.01,FALSE POSITIVE,25.952291300,2454987.869,10.97700,00011011101110111000000000000000
7230,3869326,K05991.01,FALSE POSITIVE,8.585995370,2454969.214,2.40780,11111011101110111000000000000000
7231,3971315,K05992.01,FALSE POSITIVE,9.892240848,2454969.694,4.17740,11111011101110111000000000000000
7232,2852810,K06097.04,CANDIDATE,126.505657000,2455072.693,8.83600,
7233,2997455,K06098.01,FALSE POSITIVE,1.129848432,2454964.790,2.07578,11111111111111111000000000000000
7234,3003991,K06099.01,FALSE POSITIVE,7.244778994,2454964.860,3.38730,11111011101110111000000000000000
7235,3003991,K06099.02,FALSE POSITIVE,110.155272700,2455044.562,2.04000,
7236,3229028,K06100.01,FALSE POSITIVE,0.730964241,2454965.194,2.48300,11111111111111111000000000000000
7237,3229028,K06100.02,CANDIDATE,117.684591000,2454990.418,2.21900,
7238,3230787,K06101.01,FALSE POSITIVE,17.734020239,2454976.923,7.27595,11111111111111111000000000000000
7239,5956656,K01053.02,CANDIDATE,46.245164000,2454969.479,5.66300,11111111111111111000000000000000
7240,9093086,K06191.01,CANDIDATE,9.704337900,2454971.197,3.51500,11111111111111111000000000000000
7241,9015738,K01616.02,CANDIDATE,34.775371000,2454995.206,2.93000,
7242,7954278,K07859.01,CANDIDATE,0.306702491,2454964.512,0.90740,00011111111111111000000000000000
7243,9093086,K06191.02,CANDIDATE,12.771382600,2454974.355,3.34700,11111111111111111000000000000000
7244,9101400,K06192.01,FALSE POSITIVE,0.829019343,2454964.467,4.84010,00000000000000011000000000000000
7245,9119652,K06193.01,FALSE POSITIVE,1.108099900,2454964.722,3.35420,00000000000000010000000000000000
7246,9145861,K06194.01,CANDIDATE,42.294739000,2454966.881,34.63000,11111111111111111000000000000000
7247,9145861,K06194.02,FALSE POSITIVE,215.778765000,2455013.324,3.73700,
7248,9153823,K06195.01,CANDIDATE,1.444486083,2454965.311,1.43700,11111111111111111000000000000000
7249,7100673,K04032.03,CONFIRMED,5.992732650,2454964.751,2.65020,11111111111111111000000000000000
7250,7100673,K04032.04,CONFIRMED,5.101106660,2454965.430,2.65700,11111111111111111000000000000000
7251,10089911,K04034.02,CANDIDATE,11.608935100,2454975.736,2.95700,11111101110111011000000000000000
7252,4150496,K04046.02,FALSE POSITIVE,94.224980000,2455029.176,22.44500,01111111111111111000000000000000
7253,3747817,K04103.02,CANDIDATE,14.237841700,2454973.477,4.86000,11111111111111111000000000000000
7254,6129694,K04131.02,FALSE POSITIVE,241.012200000,2455096.077,1.19000,
7255,8162789,K00521.02,CANDIDATE,10.820603400,2454973.508,2.84800,11111111111111111000000000000000
7256,9899315,K04181.02,FALSE POSITIVE,164.689421000,2455120.248,1.84700,
7257,4037428,K05993.01,FALSE POSITIVE,4.264729569,2454968.198,2.20750,11111111111111111000000000000000
7258,4049124,K05994.01,FALSE POSITIVE,4.804469712,2454969.005,3.51946,11111111111111111000000000000000
7259,4275328,K05995.01,FALSE POSITIVE,6.150529292,2454965.522,4.45620,11111011101110111000000000000000
7260,4753561,K05996.01,FALSE POSITIVE,4.944927575,2454964.611,3.46480,11111011101110111000000000000000
7261,4912991,K05997.01,FALSE POSITIVE,4.442517008,2454966.608,2.43922,11111111111111111000000000000000
7262,5613330,K00649.02,CANDIDATE,10.209026800,2454973.680,6.26400,11111111111111111000000000000000
7263,5036966,K05998.01,FALSE POSITIVE,62.735643900,2454985.220,10.79250,00000000000001100000000000000000
7264,5254230,K05999.01,FALSE POSITIVE,7.035518449,2454970.950,3.52860,11110111011101110000000000000000
7265,3545840,K06102.01,CANDIDATE,54.291633600,2455005.022,3.36400,
7266,3634051,K06103.01,CANDIDATE,453.542120000,2455193.062,17.02600,11111111111111111000000000000000
7267,7967517,K07860.01,FALSE POSITIVE,0.579516759,2454965.003,1.34200,11111111111111111000000000000000
7268,3634051,K06103.02,CANDIDATE,122.805441600,2455012.317,2.66300,11111111111111111000000000000000
7269,3761319,K06104.01,FALSE POSITIVE,16.248086500,2454976.967,8.23200,11111011101110111000000000000000
7270,3761319,K06104.02,FALSE POSITIVE,466.940700000,2455077.751,30.56000,
7271,3762553,K06105.01,FALSE POSITIVE,289.788624000,2455203.804,2.85700,
7272,3965879,K06106.01,FALSE POSITIVE,55.004029060,2454967.227,6.06000,
7273,4035675,K06107.01,FALSE POSITIVE,2.873657901,2454965.585,2.10540,11111111111111111000000000000000
7274,9282687,K06196.01,FALSE POSITIVE,1.680425996,2454965.332,5.45480,00000000000000011000000000000000
7275,9289960,K06197.01,FALSE POSITIVE,0.533458310,2454965.001,1.32000,11111111111111111000000000000000
7276,9291629,K06198.01,FALSE POSITIVE,20.686460198,2454966.890,37.74240,11111111111111111000000000000000
7277,9304842,K06199.01,FALSE POSITIVE,131.680180000,2455062.650,14.73000,
7278,6975129,K01628.03,CANDIDATE,37.840423200,2454979.776,6.40800,11111111111111111000000000000000
7279,9304923,K06200.01,FALSE POSITIVE,200.762693000,2455141.745,2.21500,
7280,9343862,K06201.01,FALSE POSITIVE,1.123258617,2454965.027,4.27355,00000000000000011000000000000000
7281,9389245,K06202.01,CANDIDATE,47.256432910,2454991.821,2.00000,
7282,9828127,K04192.02,CANDIDATE,32.027316900,2454983.635,5.14400,11111111111111111000000000000000
7283,5177859,K04246.02,CANDIDATE,8.756306280,2454965.470,2.85200,11111111111111111000000000000000
7284,11081504,K04287.02,CANDIDATE,9.618311100,2454971.343,4.21500,11111111111111111000000000000000
7285,5385410,K04323.02,FALSE POSITIVE,12.425031900,2454974.487,1.44460,11111111111111111000000000000000
7286,3645438,K04385.02,CONFIRMED,386.370512000,2455285.874,11.00700,00011111111111111000000000000000
7287,8110757,K07865.01,CANDIDATE,0.518060209,2454964.942,1.80620,00000000000000010000000000000000
7288,3645438,K04385.03,CANDIDATE,17.369511200,2454969.616,4.01200,00011111111111111000000000000000
7289,8278685,K04435.02,CANDIDATE,17.869375900,2454973.281,6.88600,
7290,5511659,K04541.02,CANDIDATE,17.236085000,2454981.413,4.20900,11110111011101110000000000000000
7291,5385139,K06000.01,FALSE POSITIVE,12.429716100,2454974.285,15.07800,00011111111111111000000000000000
7292,5385150,K06001.01,FALSE POSITIVE,12.428847600,2454974.201,16.43000,00011111111111111000000000000000
7293,5385269,K06002.01,FALSE POSITIVE,12.425825200,2454974.523,21.84100,11111111111111111000000000000000
7294,8210370,K07872.01,FALSE POSITIVE,153.725848000,2455117.073,117.52000,11111111111111111000000000000000
7295,5385509,K06003.01,FALSE POSITIVE,12.425790700,2454974.535,19.85900,01111111111111111000000000000000
7296,5385566,K06004.01,FALSE POSITIVE,12.425335600,2454974.580,27.49000,00011111111111111000000000000000
7297,5385773,K06005.01,FALSE POSITIVE,12.425420100,2454974.546,18.56000,11111111111111111000000000000000
7298,5386163,K06006.01,FALSE POSITIVE,12.424995000,2454974.590,20.28200,11111111111111111000000000000000
7299,5470960,K06007.01,FALSE POSITIVE,12.422791800,2454974.797,27.29000,01111111111111111000000000000000
7300,4139254,K06108.01,CANDIDATE,485.922970000,2455132.501,3.75600,
7301,4144236,K06109.01,FALSE POSITIVE,22.913446297,2454973.647,4.11699,11111111111111111000000000000000
7302,10141900,K01082.04,CANDIDATE,9.655047300,2454970.075,2.75200,11111111111111111000000000000000
7303,4144236,K06109.02,FALSE POSITIVE,10.004688100,2454969.477,2.38900,11111111111111111000000000000000
7304,4150701,K06110.01,FALSE POSITIVE,8.653156020,2454969.647,2.62700,00011111111111111000000000000000
7305,4255944,K06111.01,CANDIDATE,228.654120000,2455115.755,2.48700,
7306,4285087,K06112.01,FALSE POSITIVE,2.243015737,2454966.451,4.31675,11111011101110111000000000000000
7307,4346875,K06113.01,FALSE POSITIVE,4.694218481,2454966.780,4.53365,11111111111111111000000000000000
7308,9394605,K06203.01,FALSE POSITIVE,0.876831820,2454965.061,1.96000,01100110011001100000000000000000
7309,9471755,K06204.01,FALSE POSITIVE,0.953734449,2454965.413,1.76160,11111111111111111000000000000000
7310,9479460,K06205.01,FALSE POSITIVE,2.073873563,2454965.598,6.56050,00000000000000011000000000000000
7311,9549472,K06206.01,FALSE POSITIVE,15.713787218,2454965.098,11.31220,11111111111111111000000000000000
7312,9576197,K06207.01,FALSE POSITIVE,7.964440392,2454969.195,9.17010,11111111111111111000000000000000
7313,8110758,K07866.01,FALSE POSITIVE,0.518071538,2454964.927,1.78650,00000000010000000000000000000000
7314,9579860,K06208.01,FALSE POSITIVE,2.151214629,2454964.744,2.22600,11111111111111111000000000000000
7315,9655711,K06209.01,CANDIDATE,12.714363500,2454967.798,3.10100,00110000000001111000000000000000
7316,5856571,K01839.02,CANDIDATE,80.410378300,2455004.296,3.48700,11110111011101110000000000000000
7317,8222395,K07873.01,CANDIDATE,1.931887680,2454966.168,1.08700,11111111111111111000000000000000
7318,5796186,K00651.02,FALSE POSITIVE,320.184718580,2455256.210,11.94000,
7319,5471068,K06008.01,FALSE POSITIVE,12.426469000,2454974.465,25.71000,11111111111111111000000000000000
7320,5471192,K06009.01,FALSE POSITIVE,12.426288900,2454974.462,18.76400,11111111111111111000000000000000
7321,5471217,K06010.01,FALSE POSITIVE,12.424747000,2454974.615,25.24000,11111111111111111000000000000000
7322,5471769,K06011.01,FALSE POSITIVE,12.425570500,2454974.530,28.88000,11111111111111111000000000000000
7323,5471770,K06012.01,FALSE POSITIVE,12.426173000,2454974.501,30.64000,11111111111111111000000000000000
7324,5556804,K06013.01,FALSE POSITIVE,12.424430600,2454974.647,26.15000,00011111111111111000000000000000
7325,5597970,K06014.01,FALSE POSITIVE,6.717383280,2454970.210,3.60057,11110111011101110000000000000000
7326,4459068,K06114.01,FALSE POSITIVE,24.955998503,2454982.094,2.76331,11111111111111111000000000000000
7327,8107150,K07863.01,CANDIDATE,5.244915600,2454969.036,8.36700,11111111111111111000000000000000
7328,4464394,K06115.01,CANDIDATE,168.669347820,2454965.594,4.07000,
7329,4547480,K06116.01,FALSE POSITIVE,4.426942241,2454966.564,1.61160,11111111111111111000000000000000
7330,4739229,K06118.01,CANDIDATE,571.280892000,2455201.008,21.82700,
7331,4739229,K06118.02,CANDIDATE,4.661859240,2454966.585,3.16400,
7332,8620565,K01250.02,CANDIDATE,1.213672208,2454964.950,1.36440,
7333,4740676,K06119.01,FALSE POSITIVE,3.454241684,2454964.711,4.69505,11111111111111111000000000000000
7334,4742420,K06120.01,CANDIDATE,90.097375000,2454976.847,12.69700,11111111111111111000000000000000
7335,9655711,K06209.02,CANDIDATE,7.729669410,2454971.926,2.09100,00110000000001111000000000000000
7336,9727765,K06210.01,CANDIDATE,51.856565560,2455000.340,2.21000,
7337,9767392,K06211.01,FALSE POSITIVE,1.457256942,2454964.609,6.51381,00000000001010000000000000000000
7338,9774400,K06212.01,FALSE POSITIVE,10.818248422,2454970.170,18.28480,11111111111111111000000000000000
7339,9839081,K06213.01,FALSE POSITIVE,2.559236603,2454965.264,1.67060,11111111111111111000000000000000
7340,9974142,K06214.01,FALSE POSITIVE,281.358770000,2455223.582,7.74000,
7341,9974142,K06214.02,CANDIDATE,154.536881000,2455010.697,15.44000,
7342,10163066,K06215.01,FALSE POSITIVE,462.123450000,2455241.203,8.46000,
7343,9008103,K03283.03,CANDIDATE,87.707513000,2455038.737,2.18400,
7344,8780959,K03741.03,CONFIRMED,5.111754700,2454966.761,3.28100,11111111111111111000000000000000
7345,8780959,K03741.04,CANDIDATE,9.631025800,2454965.727,5.25500,11111111111111111000000000000000
7346,7429287,K04260.02,FALSE POSITIVE,101.889228000,2455046.935,2.71000,
7347,11296045,K04396.04,CANDIDATE,437.515861390,2455355.055,4.16000,
7348,6592335,K04777.02,FALSE POSITIVE,48.502366900,2455001.209,1.05300,
7349,5951416,K04781.02,FALSE POSITIVE,524.141390000,2455177.917,11.60300,
7350,5769810,K04913.02,CANDIDATE,8.973772210,2454972.740,2.13500,11110111011101110000000000000000
7351,5643492,K06015.01,FALSE POSITIVE,41.865397230,2454994.177,6.66300,11111111111111111000000000000000
7352,5795648,K06016.01,FALSE POSITIVE,4.553370029,2454968.434,3.22090,11111111111111111000000000000000
7353,5961350,K06017.01,FALSE POSITIVE,5.262652179,2454968.627,2.85554,11111111111111111000000000000000
7354,10340423,K00736.03,FALSE POSITIVE,345.982072830,2455225.176,2.97000,
7355,5979863,K06018.01,FALSE POSITIVE,16.621853404,2454966.553,3.91517,11111111111111111000000000000000
7356,6117415,K06019.01,FALSE POSITIVE,19.741616041,2454969.447,3.07231,11111111111111111000000000000000
7357,6128027,K06020.01,FALSE POSITIVE,5.455766383,2454969.907,2.89230,11111111111111111000000000000000
7358,6146418,K06021.01,FALSE POSITIVE,22.446207040,2454982.160,7.54910,11111111111111111000000000000000
7359,4742420,K06120.02,CANDIDATE,205.414150000,2455128.654,10.26000,
7360,4826439,K06121.01,FALSE POSITIVE,1.237147407,2454965.658,7.06623,11111111111111111000000000000000
7361,4933476,K06122.01,FALSE POSITIVE,1.286196710,2454964.875,1.11400,11111011101110111000000000000000
7362,4990977,K06123.01,FALSE POSITIVE,2.649026189,2454966.379,2.46980,11110111011101110000000000000000
7363,5034333,K06124.01,FALSE POSITIVE,6.932281325,2454967.876,11.03010,11111111111111111000000000000000
7364,5039441,K06125.01,FALSE POSITIVE,2.151384476,2454966.109,3.34471,11111111111111111000000000000000
7365,8231299,K07874.01,FALSE POSITIVE,0.562273947,2454964.524,3.15720,11111111111111111000000000000000
7366,5121173,K06126.01,FALSE POSITIVE,17.435221800,2454976.226,51.66600,11111111111111111000000000000000
7367,5306984,K06127.01,CANDIDATE,114.271739020,2454996.363,2.19000,
7368,10198662,K06216.01,CANDIDATE,26.408055320,2454988.747,2.70000,
7369,10198662,K06216.02,CANDIDATE,46.079313170,2454992.673,1.87000,
7370,4157325,K01860.04,CANDIDATE,24.843483700,2454981.178,4.80000,00011111111111111000000000000000
7371,10200627,K06217.01,CANDIDATE,7.701669400,2454967.229,10.89800,11111111111111111000000000000000
7372,10219361,K06218.01,FALSE POSITIVE,117.634213000,2455009.087,3.82000,
7373,10228942,K06219.01,FALSE POSITIVE,21.025447023,2454981.223,6.52216,11111101110111011000000000000000
7374,10341878,K06220.01,FALSE POSITIVE,0.933753371,2454964.509,4.43800,11111111111111111000000000000000
7375,10357831,K06221.01,FALSE POSITIVE,1.721535880,2454964.729,1.92270,00000000000001011000000000000000
7376,8332521,K04567.02,CANDIDATE,4.672503770,2454968.237,4.44100,11111111111111111000000000000000
7377,6150977,K06022.01,FALSE POSITIVE,2.765621941,2454966.680,2.31910,01111111111111111000000000000000
7378,6182019,K06023.01,FALSE POSITIVE,3.664964374,2454967.153,3.90580,01100111011101110000000000000000
7379,6191945,K06024.01,FALSE POSITIVE,6.807284200,2454968.547,1.94770,00000000000000100000000000000000
7380,6209347,K06025.01,FALSE POSITIVE,2.136577151,2454966.027,2.46820,01100110011001100000000000000000
7381,6268722,K06026.01,FALSE POSITIVE,2.638432816,2454966.004,2.42989,11110111011101110000000000000000
7382,6301030,K06027.01,FALSE POSITIVE,11.991000357,2454972.598,6.46480,00000000011111111000000000000000
7383,10480982,K00744.02,FALSE POSITIVE,2.037464140,2454964.546,2.89500,11111101110111011000000000000000
7384,6606934,K06028.01,FALSE POSITIVE,37.806940720,2454986.841,3.84264,11111111111111111000000000000000
7385,8242769,K07875.01,CANDIDATE,21.971157400,2454970.691,5.01200,01111111111111111000000000000000
7386,10964440,K01310.02,CANDIDATE,144.688915000,2455089.343,9.46800,11111110111011101000000000000000
7387,5385548,K06128.01,FALSE POSITIVE,12.425550550,2454974.546,28.49200,11111111111111111000000000000000
7388,5385778,K06129.01,FALSE POSITIVE,12.425922470,2454974.548,31.50000,11111111111111111000000000000000
7389,5428657,K06130.01,CANDIDATE,1.542874340,2454965.617,1.11210,11110111011101110000000000000000
7390,5471617,K06131.01,FALSE POSITIVE,12.423732700,2454966.964,18.15000,
7391,5471617,K06131.02,FALSE POSITIVE,94.381630000,2455004.336,11.87000,
7392,5629353,K06132.01,CANDIDATE,33.320090800,2454983.049,6.52650,00000000000000110000000000000000
7393,5629353,K06132.02,CONFIRMED,7.584424100,2454970.847,3.91800,00000000000000110000000000000000
